game_id,game_date,home_team_id,away_team_id,home_score,away_score,status
823884,2026-04-09,MIA,CIN,8,1,Final
824130,2026-04-09,KC,CWS,0,2,Final
822829,2026-04-10,TOR,MIN,10,4,Final
822997,2026-04-10,TB,NYY,5,3,Final
823076,2026-04-10,STL,BOS,3,2,Final
823156,2026-04-10,SEA,HOU,9,6,Final
823318,2026-04-10,SD,COL,5,2,Final
823482,2026-04-10,PHI,ARI,4,5,Final
823643,2026-04-10,NYM,OAK,0,4,Final
823808,2026-04-10,MIL,WSH,3,7,Final
823968,2026-04-10,LAD,TEX,8,7,Final
824128,2026-04-10,KC,CWS,2,0,Final
824297,2026-04-10,DET,MIA,2,0,Final
824534,2026-04-10,CIN,LAA,2,10,Final
824695,2026-04-10,CHC,PIT,0,2,Final
824858,2026-04-10,BAL,SF,3,6,Final
824941,2026-04-10,ATL,CLE,11,5,Final
822830,2026-04-11,TOR,MIN,4,7,Final
822996,2026-04-11,TB,NYY,5,4,Final
823074,2026-04-11,STL,BOS,1,7,Final
823155,2026-04-11,SEA,HOU,8,7,Final
823316,2026-04-11,SD,COL,9,5,Final
823480,2026-04-11,PHI,ARI,4,3,Final
823644,2026-04-11,NYM,OAK,6,11,Final
823805,2026-04-11,MIL,WSH,1,3,Final
823967,2026-04-11,LAD,TEX,6,3,Final
824129,2026-04-11,KC,CWS,2,0,Final
824294,2026-04-11,DET,MIA,6,1,Final
824535,2026-04-11,CIN,LAA,7,3,Final
824697,2026-04-11,CHC,PIT,3,4,Final
824857,2026-04-11,BAL,SF,6,2,Final
824939,2026-04-11,ATL,CLE,0,6,Final
822828,2026-04-12,TOR,MIN,2,8,Final
822998,2026-04-12,TB,NYY,5,4,Final
823075,2026-04-12,STL,BOS,3,9,Final
823154,2026-04-12,SEA,HOU,6,1,Final
823317,2026-04-12,SD,COL,7,2,Final
823479,2026-04-12,PHI,ARI,3,4,Final
823642,2026-04-12,NYM,OAK,0,1,Final
823804,2026-04-12,MIL,WSH,6,8,Final
823966,2026-04-12,LAD,TEX,2,5,Final
824126,2026-04-12,KC,CWS,5,6,Final
824293,2026-04-12,DET,MIA,8,2,Final
824533,2026-04-12,CIN,LAA,6,9,Final
824696,2026-04-12,CHC,PIT,7,6,Final
824859,2026-04-12,BAL,SF,6,2,Final
824938,2026-04-12,ATL,CLE,13,1,Final
823073,2026-04-13,STL,CLE,3,9,Final
823153,2026-04-13,SEA,HOU,6,2,Final
823400,2026-04-13,PIT,WSH,16,5,Final
823481,2026-04-13,PHI,CHC,13,7,Final
823563,2026-04-13,NYY,LAA,11,10,Final
823725,2026-04-13,MIN,BOS,13,6,Final
823964,2026-04-13,LAD,NYM,4,0,Final
824856,2026-04-13,BAL,ARI,9,7,Final
824937,2026-04-13,ATL,MIA,4,10,Final
825024,2026-04-13,OAK,TEX,1,8,Final
823072,2026-04-14,STL,CLE,6,5,Final
823315,2026-04-14,SD,SEA,4,1,Final
823398,2026-04-14,PIT,WSH,4,5,Final
823478,2026-04-14,PHI,CHC,4,10,Final
823562,2026-04-14,NYY,LAA,1,7,Final
823723,2026-04-14,MIN,BOS,6,0,Final
823802,2026-04-14,MIL,TOR,7,9,Final
823965,2026-04-14,LAD,NYM,2,1,Final
824210,2026-04-14,HOU,COL,7,6,Final
824292,2026-04-14,DET,KC,2,1,Final
824531,2026-04-14,CIN,SF,2,1,Final
824616,2026-04-14,CWS,TB,5,8,Final
824853,2026-04-14,BAL,ARI,3,4,Final
824935,2026-04-14,ATL,MIA,6,5,Final
825022,2026-04-14,OAK,TEX,2,1,Final
823071,2026-04-15,STL,CLE,5,3,Final
823314,2026-04-15,SD,SEA,7,6,Final
823399,2026-04-15,PIT,WSH,2,0,Final
823477,2026-04-15,PHI,CHC,2,11,Final
823561,2026-04-15,NYY,LAA,5,4,Final
823722,2026-04-15,MIN,BOS,5,9,Final
823803,2026-04-15,MIL,TOR,2,1,Final
823963,2026-04-15,LAD,NYM,8,2,Final
824209,2026-04-15,HOU,COL,3,1,Final
824291,2026-04-15,DET,KC,2,1,Final
824532,2026-04-15,CIN,SF,8,3,Final
824615,2026-04-15,CWS,TB,3,8,Final
824855,2026-04-15,BAL,ARI,5,8,Final
824936,2026-04-15,ATL,MIA,6,3,Final
825021,2026-04-15,OAK,TEX,6,5,Final
823313,2026-04-16,SD,SEA,5,2,Final
823396,2026-04-16,PIT,WSH,7,8,Final
823560,2026-04-16,NYY,LAA,4,11,Final
823801,2026-04-16,MIL,TOR,2,1,Final
824208,2026-04-16,HOU,COL,2,3,Final
824289,2026-04-16,DET,KC,10,9,Final
824453,2026-04-16,CLE,BAL,4,2,Final
824530,2026-04-16,CIN,SF,0,3,Final
824614,2026-04-16,CWS,TB,3,5,Final
825023,2026-04-16,OAK,TEX,6,9,Final
822752,2026-04-17,WSH,SF,5,10,Final
823152,2026-04-17,SEA,TEX,0,5,Final
823397,2026-04-17,PIT,TB,5,1,Final
823476,2026-04-17,PHI,ATL,0,9,Final
823559,2026-04-17,NYY,KC,4,2,Final
823720,2026-04-17,MIN,CIN,1,2,Final
823883,2026-04-17,MIA,MIL,5,7,Final
824048,2026-04-17,LAA,SD,8,0,Final
824207,2026-04-17,HOU,STL,4,9,Final
824373,2026-04-17,COL,LAD,1,7,Final
824454,2026-04-17,CLE,BAL,4,6,Final
824693,2026-04-17,CHC,NYM,12,4,Final
824778,2026-04-17,BOS,DET,1,0,Final
825019,2026-04-17,OAK,CWS,2,9,Final
825101,2026-04-17,ARI,TOR,6,3,Final
822751,2026-04-18,WSH,SF,6,7,Final
823151,2026-04-18,SEA,TEX,7,3,Final
823394,2026-04-18,PIT,TB,7,8,Final
823474,2026-04-18,PHI,ATL,1,3,Final
823558,2026-04-18,NYY,KC,13,4,Final
823721,2026-04-18,MIN,CIN,4,5,Final
823882,2026-04-18,MIA,MIL,2,5,Final
824049,2026-04-18,LAA,SD,1,4,Final
824206,2026-04-18,HOU,STL,5,7,Final
824372,2026-04-18,COL,LAD,4,3,Final
824451,2026-04-18,CLE,BAL,4,2,Final
824694,2026-04-18,CHC,NYM,4,2,Final
824775,2026-04-18,BOS,DET,1,4,Final
825020,2026-04-18,OAK,CWS,7,6,Final
825098,2026-04-18,ARI,TOR,6,2,Final
822750,2026-04-19,WSH,SF,3,0,Final
823150,2026-04-19,SEA,TEX,5,2,Final
823393,2026-04-19,PIT,TB,6,3,Final
823475,2026-04-19,PHI,ATL,2,4,Final
823556,2026-04-19,NYY,KC,7,0,Final
823718,2026-04-19,MIN,CIN,4,7,Final
823881,2026-04-19,MIA,MIL,5,3,Final
824047,2026-04-19,LAA,SD,1,2,Final
824205,2026-04-19,HOU,STL,5,7,Final
824371,2026-04-19,COL,LAD,9,6,Final
824452,2026-04-19,CLE,BAL,8,4,Final
824691,2026-04-19,CHC,NYM,2,1,Final
824777,2026-04-19,BOS,DET,2,6,Final
825018,2026-04-19,OAK,CWS,4,7,Final
825100,2026-04-19,ARI,TOR,4,10,Final
822749,2026-04-20,WSH,ATL,4,9,Final
822994,2026-04-20,TB,CIN,1,6,Final
823149,2026-04-20,SEA,OAK,4,6,Final
823879,2026-04-20,MIA,STL,5,3,Final
824046,2026-04-20,LAA,TOR,2,5,Final
824125,2026-04-20,KC,BAL,5,7,Final
824370,2026-04-20,COL,LAD,3,12,Final
824450,2026-04-20,CLE,HOU,2,9,Final
824692,2026-04-20,CHC,PHI,5,1,Final
824776,2026-04-20,BOS,DET,8,6,Final
822747,2026-04-21,WSH,ATL,11,4,Final
822914,2026-04-21,TEX,PIT,5,1,Final
822995,2026-04-21,TB,CIN,6,12,Final
823148,2026-04-21,SEA,OAK,2,5,Final
823236,2026-04-21,SF,LAD,3,1,Final
823640,2026-04-21,NYM,MIN,3,5,Final
823880,2026-04-21,MIA,STL,3,5,Final
824045,2026-04-21,LAA,TOR,2,4,Final
824127,2026-04-21,KC,BAL,6,5,Final
824290,2026-04-21,DET,MIL,4,12,Final
824369,2026-04-21,COL,SD,0,1,Final
824448,2026-04-21,CLE,HOU,8,5,Final
824690,2026-04-21,CHC,PHI,7,4,Final
824773,2026-04-21,BOS,NYY,0,4,Final
825099,2026-04-21,ARI,CWS,5,11,Final
822748,2026-04-22,WSH,ATL,6,8,Final
822913,2026-04-22,TEX,PIT,4,8,Final
822993,2026-04-22,TB,CIN,6,1,Final
823147,2026-04-22,SEA,OAK,5,4,Final
823231,2026-04-22,SF,LAD,3,0,Final
823641,2026-04-22,NYM,MIN,3,2,Final
823878,2026-04-22,MIA,STL,4,1,Final
824044,2026-04-22,LAA,TOR,7,3,Final
824123,2026-04-22,KC,BAL,6,8,Final
824286,2026-04-22,DET,MIL,5,2,Final
824367,2026-04-22,COL,SD,8,3,Final
824449,2026-04-22,CLE,HOU,0,2,Final
824688,2026-04-22,CHC,PHI,7,2,Final
824774,2026-04-22,BOS,NYY,1,4,Final
825097,2026-04-22,ARI,CWS,11,7,Final
822745,2026-04-23,WSH,ATL,2,7,Final
822912,2026-04-23,TEX,PIT,6,1,Final
823233,2026-04-23,SF,LAD,0,3,Final
823639,2026-04-23,NYM,MIN,10,8,Final
824288,2026-04-23,DET,MIL,5,4,Final
824368,2026-04-23,COL,SD,8,10,Final
824689,2026-04-23,CHC,PHI,8,7,Final
824770,2026-04-23,BOS,NYY,2,4,Final
825096,2026-04-23,ARI,CWS,1,4,Final
822827,2026-04-24,TOR,CLE,6,8,Final
822909,2026-04-24,TEX,OAK,1,8,Final
822992,2026-04-24,TB,MIN,6,2,Final
823069,2026-04-24,STL,SEA,2,3,Final
823232,2026-04-24,SF,MIA,4,9,Final
823638,2026-04-24,NYM,COL,3,4,Final
823800,2026-04-24,MIL,PIT,0,6,Final
823962,2026-04-24,LAD,CHC,4,6,Final
824124,2026-04-24,KC,LAA,6,3,Final
824204,2026-04-24,HOU,NYY,4,12,Final
824529,2026-04-24,CIN,DET,9,8,Final
824611,2026-04-24,CWS,WSH,5,4,Final
824854,2026-04-24,BAL,BOS,10,3,Final
824932,2026-04-24,ATL,PHI,5,3,Final
822826,2026-04-25,TOR,CLE,5,3,Final
822910,2026-04-25,TEX,OAK,4,3,Final
822989,2026-04-25,TB,MIN,6,1,Final
823070,2026-04-25,STL,SEA,9,11,Final
823229,2026-04-25,SF,MIA,6,2,Final
823799,2026-04-25,MIL,PIT,3,6,Final
823960,2026-04-25,LAD,CHC,12,4,Final
824121,2026-04-25,KC,LAA,12,1,Final
824203,2026-04-25,HOU,NYY,3,8,Final
824527,2026-04-25,CIN,DET,9,2,Final
824613,2026-04-25,CWS,WSH,3,6,Final
824851,2026-04-25,BAL,BOS,1,17,Final
824933,2026-04-25,ATL,PHI,5,8,Final
825093,2026-04-25,ARI,SD,4,6,Final
822824,2026-04-26,TOR,CLE,4,2,Final
822911,2026-04-26,TEX,OAK,1,2,Final
822991,2026-04-26,TB,MIN,4,2,Final
823068,2026-04-26,STL,SEA,2,3,Final
823230,2026-04-26,SF,MIA,6,3,Final
823635,2026-04-26,NYM,COL,1,3,Final
823637,2026-04-26,NYM,COL,0,3,Final
823797,2026-04-26,MIL,PIT,5,0,Final
823959,2026-04-26,LAD,CHC,6,0,Final
824122,2026-04-26,KC,LAA,11,9,Final
824202,2026-04-26,HOU,NYY,7,4,Final
824528,2026-04-26,CIN,DET,3,8,Final
824612,2026-04-26,CWS,WSH,1,2,Final
824852,2026-04-26,BAL,BOS,3,5,Final
824934,2026-04-26,ATL,PHI,6,2,Final
825094,2026-04-26,ARI,SD,12,7,Final
822825,2026-04-27,TOR,BOS,0,5,Final
822906,2026-04-27,TEX,NYY,2,4,Final
823311,2026-04-27,SD,CHC,9,7,Final
823395,2026-04-27,PIT,STL,2,4,Final
823719,2026-04-27,MIN,SEA,11,4,Final
823961,2026-04-27,LAD,MIA,5,4,Final
824446,2026-04-27,CLE,TB,2,3,Final
824609,2026-04-27,CWS,LAA,8,7,Final
822823,2026-04-28,TOR,BOS,3,0,Final
822908,2026-04-28,TEX,NYY,2,3,Final
823310,2026-04-28,SD,CHC,3,8,Final
823390,2026-04-28,PIT,STL,7,11,Final
823473,2026-04-28,PHI,SF,7,0,Final
823636,2026-04-28,NYM,WSH,8,0,Final
823716,2026-04-28,MIN,SEA,1,7,Final
823798,2026-04-28,MIL,ARI,13,2,Final
823956,2026-04-28,LAD,MIA,1,2,Final
824447,2026-04-28,CLE,TB,0,1,Final
824526,2026-04-28,CIN,COL,7,2,Final
824610,2026-04-28,CWS,LAA,5,2,Final
824849,2026-04-28,BAL,HOU,5,3,Final
824931,2026-04-28,ATL,DET,5,2,Final
825017,2026-04-28,OAK,KC,1,4,Final
822821,2026-04-29,TOR,BOS,8,1,Final
822907,2026-04-29,TEX,NYY,3,0,Final
823312,2026-04-29,SD,CHC,4,5,Final
823392,2026-04-29,PIT,STL,4,5,Final
823633,2026-04-29,NYM,WSH,2,14,Final
823717,2026-04-29,MIN,SEA,3,5,Final
823796,2026-04-29,MIL,ARI,2,6,Final
823958,2026-04-29,LAD,MIA,2,3,Final
824445,2026-04-29,CLE,TB,3,1,Final
824525,2026-04-29,CIN,COL,2,13,Final
824608,2026-04-29,CWS,LAA,3,2,Final
824930,2026-04-29,ATL,DET,4,3,Final
825015,2026-04-29,OAK,KC,5,2,Final
823391,2026-04-30,PIT,STL,5,10,Final
823471,2026-04-30,PHI,SF,6,5,Final
823472,2026-04-30,PHI,SF,3,2,Final
823634,2026-04-30,NYM,WSH,4,5,Final
823714,2026-04-30,MIN,TOR,7,1,Final
823795,2026-04-30,MIL,ARI,13,1,Final
824524,2026-04-30,CIN,COL,6,4,Final
824848,2026-04-30,BAL,HOU,10,3,Final
824850,2026-04-30,BAL,HOU,5,11,Final
824929,2026-04-30,ATL,DET,2,5,Final
825016,2026-04-30,OAK,KC,6,3,Final
822744,2026-05-01,WSH,MIL,1,6,Final
822990,2026-05-01,TB,SF,3,0,Final
823066,2026-05-01,STL,LAD,7,2,Final
823146,2026-05-01,SEA,KC,6,7,Final
823309,2026-05-01,SD,CWS,2,8,Final
823389,2026-05-01,PIT,CIN,9,1,Final
823557,2026-05-01,NYY,BAL,7,2,Final
823713,2026-05-01,MIN,TOR,3,7,Final
823877,2026-05-01,MIA,PHI,5,6,Final
824041,2026-05-01,LAA,NYM,3,4,Final
824287,2026-05-01,DET,TEX,4,5,Final
824366,2026-05-01,COL,ATL,6,8,Final
824686,2026-05-01,CHC,ARI,6,5,Final
824772,2026-05-01,BOS,HOU,3,1,Final
825012,2026-05-01,OAK,CLE,5,8,Final
822746,2026-05-02,WSH,MIL,1,4,Final
822988,2026-05-02,TB,SF,5,1,Final
823067,2026-05-02,STL,LAD,3,2,Final
823144,2026-05-02,SEA,KC,2,3,Final
823308,2026-05-02,SD,CWS,0,4,Final
823388,2026-05-02,PIT,CIN,17,7,Final
823554,2026-05-02,NYY,BAL,9,4,Final
823715,2026-05-02,MIN,TOR,4,11,Final
823876,2026-05-02,MIA,PHI,4,0,Final
824042,2026-05-02,LAA,NYM,4,3,Final
824284,2026-05-02,DET,TEX,5,1,Final
824365,2026-05-02,COL,ATL,1,9,Final
824685,2026-05-02,CHC,ARI,2,0,Final
824771,2026-05-02,BOS,HOU,3,6,Final
825014,2026-05-02,OAK,CLE,6,14,Final
822742,2026-05-03,WSH,MIL,3,2,Final
822987,2026-05-03,TB,SF,2,1,Final
823065,2026-05-03,STL,LAD,1,4,Final
823145,2026-05-03,SEA,KC,1,4,Final
823307,2026-05-03,SD,CWS,4,3,Final
823387,2026-05-03,PIT,CIN,1,0,Final
823555,2026-05-03,NYY,BAL,11,3,Final
823711,2026-05-03,MIN,TOR,4,3,Final
823875,2026-05-03,MIA,PHI,2,7,Final
824043,2026-05-03,LAA,NYM,1,5,Final
824285,2026-05-03,DET,TEX,7,1,Final
824364,2026-05-03,COL,ATL,6,11,Final
824687,2026-05-03,CHC,ARI,8,4,Final
824769,2026-05-03,BOS,HOU,1,3,Final
825013,2026-05-03,OAK,CLE,7,1,Final
822984,2026-05-04,TB,TOR,5,1,Final
823064,2026-05-04,STL,MIL,6,3,Final
823143,2026-05-04,SEA,ATL,5,4,Final
823228,2026-05-04,SF,SD,3,2,Final
823552,2026-05-04,NYY,BAL,12,1,Final
823874,2026-05-04,MIA,PHI,0,1,Final
824039,2026-05-04,LAA,CWS,0,6,Final
824120,2026-05-04,KC,CLE,6,2,Final
824201,2026-05-04,HOU,LAD,3,8,Final
824283,2026-05-04,DET,BOS,4,5,Final
824363,2026-05-04,COL,NYM,2,4,Final
824684,2026-05-04,CHC,CIN,5,4,Final
822743,2026-05-05,WSH,MIN,3,11,Final
822986,2026-05-05,TB,TOR,4,3,Final
823142,2026-05-05,SEA,ATL,2,3,Final
823227,2026-05-05,SF,SD,5,10,Final
823469,2026-05-05,PHI,OAK,9,1,Final
823553,2026-05-05,NYY,TEX,7,4,Final
823873,2026-05-05,MIA,BAL,7,9,Final
824040,2026-05-05,LAA,CWS,4,3,Final
824119,2026-05-05,KC,CLE,5,3,Final
824200,2026-05-05,HOU,LAD,2,1,Final
824281,2026-05-05,DET,BOS,3,10,Final
824682,2026-05-05,CHC,CIN,3,2,Final
825092,2026-05-05,ARI,PIT,9,0,Final
822740,2026-05-06,WSH,MIN,15,2,Final
822985,2026-05-06,TB,TOR,3,0,Final
823063,2026-05-06,STL,MIL,2,6,Final
823141,2026-05-06,SEA,ATL,3,1,Final
823226,2026-05-06,SF,SD,1,5,Final
823470,2026-05-06,PHI,OAK,6,3,Final
823550,2026-05-06,NYY,TEX,1,6,Final
823872,2026-05-06,MIA,BAL,4,7,Final
824036,2026-05-06,LAA,CWS,8,2,Final
824118,2026-05-06,KC,CLE,1,3,Final
824198,2026-05-06,HOU,LAD,2,12,Final
824282,2026-05-06,DET,BOS,0,4,Final
824361,2026-05-06,COL,NYM,5,10,Final
824683,2026-05-06,CHC,CIN,7,6,Final
825091,2026-05-06,ARI,PIT,0,1,Final
822741,2026-05-07,WSH,MIN,7,5,Final
823306,2026-05-07,SD,STL,1,2,Final
823467,2026-05-07,PHI,OAK,1,12,Final
823551,2026-05-07,NYY,TEX,9,2,Final
823870,2026-05-07,MIA,BAL,4,3,Final
824117,2026-05-07,KC,CLE,5,8,Final
824362,2026-05-07,COL,NYM,6,2,Final
824681,2026-05-07,CHC,CIN,8,3,Final
824767,2026-05-07,BOS,TB,4,8,Final
825090,2026-05-07,ARI,PIT,2,4,Final
822822,2026-05-08,TOR,LAA,2,0,Final
822904,2026-05-08,TEX,CHC,1,7,Final
823225,2026-05-08,SF,PIT,5,2,Final
823303,2026-05-08,SD,STL,0,6,Final
823466,2026-05-08,PHI,COL,7,9,Final
823794,2026-05-08,MIL,NYY,6,0,Final
