game_id,game_date,team_id,side,player_id,player_name,at_bats,runs,hits,doubles,triples,home_runs,rbi,walks,strikeouts,stolen_bases
745039,2024-03-28,CHC,away,673548,Seiya Suzuki,5,1,1,1,0,0,0,0,0,0
745039,2024-03-28,CHC,away,641355,Cody Bellinger,4,0,1,1,0,0,1,1,1,0
745039,2024-03-28,CHC,away,621020,Dansby Swanson,3,0,0,0,0,0,1,0,1,0
745039,2024-03-28,CHC,away,663538,Nico Hoerner,2,0,0,0,0,0,0,1,1,0
745687,2024-03-28,OAK,home,671732,Lawrence Butler,1,0,0,0,0,0,0,1,1,0
745687,2024-03-28,OAK,home,669397,Nick Allen,3,0,1,0,0,0,0,0,1,0
745687,2024-03-28,OAK,home,667670,Brent Rooker,4,0,0,0,0,0,0,0,3,0
745687,2024-03-28,OAK,home,680869,Zack Gelof,4,0,0,0,0,0,0,0,2,0
745687,2024-03-28,OAK,home,665923,Esteury Ruiz,1,0,0,0,0,0,0,0,0,0
745687,2024-03-28,OAK,home,664913,Seth Brown,3,0,0,0,0,0,0,0,1,0
745687,2024-03-28,OAK,home,676116,Ryan Noda,3,0,0,0,0,0,0,0,2,0
745687,2024-03-28,OAK,home,687231,Darell Hernaiz,1,0,0,0,0,0,0,0,0,0
745687,2024-03-28,OAK,home,669127,Shea Langeliers,3,0,0,0,0,0,0,0,1,0
745687,2024-03-28,OAK,home,668709,JJ Bleday,4,0,2,1,0,0,0,0,1,0
745687,2024-03-28,OAK,home,605204,J.D. Davis,3,0,1,0,0,0,0,0,1,0
745687,2024-03-28,CLE,away,647304,Josh Naylor,3,1,1,1,0,0,0,1,1,0
745687,2024-03-28,CLE,away,595978,Austin Hedges,4,1,1,0,0,0,1,0,2,0
745687,2024-03-28,CLE,away,665926,Andrés Giménez,3,1,1,0,0,0,1,0,0,0
745687,2024-03-28,CLE,away,657656,Ramón Laureano,4,0,0,0,0,0,0,1,2,0
745687,2024-03-28,CLE,away,677587,Brayan Rocchio,3,0,1,1,0,0,2,1,1,0
745687,2024-03-28,CLE,away,671289,Tyler Freeman,4,1,2,1,0,0,1,0,0,0
745687,2024-03-28,CLE,away,681807,David Fry,4,2,3,1,0,0,1,0,0,0
745687,2024-03-28,CLE,away,608070,José Ramírez,5,1,1,0,1,0,1,0,0,0
745687,2024-03-28,CLE,away,680757,Steven Kwan,5,1,1,0,0,0,0,0,1,0
747224,2024-03-28,ARI,home,607054,Jace Peterson,0,0,0,0,0,0,0,0,0,0
747224,2024-03-28,ARI,home,664983,Jake McCarthy,0,0,0,0,0,0,0,0,0,0
747224,2024-03-28,ARI,home,666818,Luis Frías,0,0,0,0,0,0,0,0,0,0
747224,2024-03-28,ARI,home,606466,Ketel Marte,5,3,3,0,0,0,1,0,0,0
747224,2024-03-28,ARI,home,677942,Blaze Alexander,5,0,2,0,0,0,1,0,2,0
747224,2024-03-28,ARI,home,672695,Geraldo Perdomo,4,2,2,0,0,0,1,0,0,0
747224,2024-03-28,ARI,home,672515,Gabriel Moreno,5,2,2,1,0,0,3,0,1,0
747224,2024-03-28,ARI,home,553993,Eugenio Suárez,4,1,2,0,0,0,2,0,1,0
747224,2024-03-28,ARI,home,682998,Corbin Carroll,3,2,0,0,0,0,0,2,0,0
747224,2024-03-28,ARI,home,666971,Lourdes Gurriel Jr.,5,3,3,0,0,1,5,0,2,0
747224,2024-03-28,ARI,home,572233,Christian Walker,4,2,2,1,0,0,2,1,2,0
747224,2024-03-28,ARI,home,677950,Alek Thomas,5,1,2,1,0,0,1,0,1,0
747224,2024-03-28,COL,away,663898,Brendan Rodgers,4,1,1,1,0,0,0,0,0,0
747224,2024-03-28,COL,away,669911,Michael Toglia,1,0,0,0,0,0,0,0,0,0
747224,2024-03-28,COL,away,641857,Ryan McMahon,2,0,2,1,0,0,1,2,0,0
747224,2024-03-28,COL,away,607732,Jacob Stallings,1,0,0,0,0,0,0,0,0,0
747224,2024-03-28,COL,away,592178,Kris Bryant,2,0,0,0,0,0,0,0,0,0
747224,2024-03-28,COL,away,453568,Charlie Blackmon,2,0,0,0,0,0,0,1,0,0
747224,2024-03-28,COL,away,666134,Nolan Jones,4,0,0,0,0,0,0,0,2,0
747224,2024-03-28,COL,away,595909,Jake Cave,1,0,0,0,0,0,0,0,0,0
747224,2024-03-28,COL,away,686668,Brenton Doyle,3,0,0,0,0,0,0,0,1,0
747224,2024-03-28,COL,away,553869,Elias Díaz,3,0,1,0,0,0,0,0,1,0
747224,2024-03-28,COL,away,678662,Ezequiel Tovar,4,0,0,0,0,0,0,0,1,0
747224,2024-03-28,COL,away,660707,Elehuris Montero,3,0,0,0,0,0,0,0,1,0
745283,2024-03-28,SEA,home,649966,Luis Urías,1,0,0,0,0,0,0,0,1,0
745283,2024-03-28,SEA,home,571745,Mitch Haniger,3,2,2,0,0,1,2,1,0,0
745283,2024-03-28,SEA,home,641487,J.P. Crawford,4,0,0,0,0,0,0,0,1,0
745283,2024-03-28,SEA,home,668942,Josh Rojas,2,0,1,0,0,0,0,0,0,0
745283,2024-03-28,SEA,home,686527,Dominic Canzone,2,0,0,0,0,0,0,0,1,0
745283,2024-03-28,SEA,home,663728,Cal Raleigh,4,1,1,0,0,0,0,0,1,0
745283,2024-03-28,SEA,home,664238,Dylan Moore,2,1,1,0,0,1,2,0,1,0
745283,2024-03-28,SEA,home,641598,Mitch Garver,4,0,1,1,0,0,0,0,0,0
745283,2024-03-28,SEA,home,664034,Ty France,4,0,0,0,0,0,0,0,1,0
745283,2024-03-28,SEA,home,677594,Julio Rodríguez,4,0,1,1,0,0,0,0,1,0
745283,2024-03-28,SEA,home,593871,Jorge Polanco,3,0,1,0,0,0,0,0,1,0
745283,2024-03-28,SEA,home,670042,Luke Raley,1,0,0,0,0,0,0,0,1,0
745283,2024-03-28,BOS,away,622569,Pablo Reyes,2,0,0,0,0,0,0,0,1,0
745283,2024-03-28,BOS,away,657136,Connor Wong,4,0,2,0,0,0,1,0,1,0
745283,2024-03-28,BOS,away,596115,Trevor Story,4,0,1,0,0,0,0,1,1,1
745283,2024-03-28,BOS,away,641933,Tyler O'Neill,3,2,1,0,0,1,1,1,0,1
745283,2024-03-28,BOS,away,646240,Rafael Devers,5,1,2,1,0,1,2,0,1,0
745283,2024-03-28,BOS,away,680776,Jarren Duran,5,1,1,0,0,0,0,0,1,1
745283,2024-03-28,BOS,away,665839,Enmanuel Valdez,2,1,1,0,0,0,0,0,0,0
745283,2024-03-28,BOS,away,678882,Ceddanne Rafaela,4,1,1,0,1,0,1,0,1,0
745283,2024-03-28,BOS,away,807799,Masataka Yoshida,4,0,1,1,0,0,0,0,0,0
745283,2024-03-28,BOS,away,671213,Triston Casas,5,0,1,0,0,0,1,0,1,0
745848,2024-03-29,NYM,home,682626,Francisco Alvarez,3,0,0,0,0,0,0,0,2,0
745848,2024-03-29,NYM,home,643446,Jeff McNeil,3,0,0,0,0,0,0,0,0,0
745848,2024-03-29,NYM,home,683146,Brett Baty,3,0,0,0,0,0,0,0,2,0
745848,2024-03-29,NYM,home,621466,DJ Stewart,2,0,0,0,0,0,0,1,2,0
745848,2024-03-29,NYM,home,624413,Pete Alonso,3,0,0,0,0,0,0,0,0,0
745848,2024-03-29,NYM,home,516782,Starling Marte,3,1,1,0,0,1,1,0,0,0
745848,2024-03-29,NYM,home,596019,Francisco Lindor,3,0,0,0,0,0,0,1,1,0
745848,2024-03-29,NYM,home,664056,Harrison Bader,3,0,0,0,0,0,0,0,1,0
745848,2024-03-29,NYM,home,607043,Brandon Nimmo,4,0,0,0,0,0,0,0,2,0
745848,2024-03-29,MIL,away,687401,Joey Ortiz,4,0,1,0,0,0,0,0,1,0
745848,2024-03-29,MIL,away,694192,Jackson Chourio,3,0,1,0,0,0,1,1,0,1
745848,2024-03-29,MIL,away,592885,Christian Yelich,4,1,3,0,0,1,1,0,1,0
745848,2024-03-29,MIL,away,641343,Jake Bauers,2,1,1,1,0,0,0,0,0,0
