game_id,game_date,team_id,side,player_id,player_name,at_bats,runs,hits,doubles,triples,home_runs,rbi,walks,strikeouts,stolen_bases
823163,2026-03-26,CLE,away,677587,Brayan Rocchio,3,1,2,1,0,0,2,0,1,0
823163,2026-03-26,CLE,away,672356,Gabriel Arias,4,0,1,0,0,0,0,0,1,0
823163,2026-03-26,CLE,away,666310,Bo Naylor,5,0,0,0,0,0,0,0,1,0
823163,2026-03-26,CLE,away,608070,José Ramírez,5,0,1,1,0,0,2,0,2,1
823163,2026-03-26,CLE,away,680757,Steven Kwan,5,0,0,0,0,0,0,0,2,0
823163,2026-03-26,CLE,away,682657,Angel Martínez,2,0,0,0,0,0,0,0,1,0
823163,2026-03-26,CLE,away,700932,Kyle Manzardo,4,0,1,0,0,0,0,1,1,0
823163,2026-03-26,CLE,away,656555,Rhys Hoskins,3,1,3,1,0,0,0,1,0,0
823325,2026-03-26,SD,home,666023,Freddy Fermin,3,0,0,0,0,0,0,1,1,0
823325,2026-03-26,SD,home,592206,Nick Castellanos,1,0,0,0,0,0,0,0,0,0
823325,2026-03-26,SD,home,701538,Jackson Merrill,4,0,0,0,0,0,0,0,3,0
823325,2026-03-26,SD,home,657757,Gavin Sheets,3,0,0,0,0,0,0,0,0,0
823325,2026-03-26,SD,home,657656,Ramón Laureano,4,1,1,0,0,1,1,0,1,0
823325,2026-03-26,SD,home,592518,Manny Machado,3,0,1,0,0,0,0,1,1,0
823325,2026-03-26,SD,home,609280,Miguel Andujar,3,0,0,0,0,0,0,1,0,0
823325,2026-03-26,SD,home,665487,Fernando Tatis Jr.,4,1,1,0,0,0,0,0,0,0
823325,2026-03-26,SD,home,593428,Xander Bogaerts,4,0,2,1,0,0,1,0,0,0
823325,2026-03-26,SD,home,630105,Jake Cronenworth,4,0,0,0,0,0,0,0,1,0
823325,2026-03-26,DET,away,682985,Riley Greene,4,1,0,0,0,0,0,1,2,0
823325,2026-03-26,DET,away,595879,Javier Báez,3,0,1,0,0,0,0,1,1,0
823325,2026-03-26,DET,away,805808,Kevin McGonigle,5,2,4,2,0,0,2,0,0,0
823325,2026-03-26,DET,away,681481,Kerry Carpenter,5,0,0,0,0,0,0,0,2,0
823325,2026-03-26,DET,away,679529,Spencer Torkelson,4,2,1,0,0,0,1,1,2,0
823325,2026-03-26,DET,away,650402,Gleyber Torres,4,1,1,0,0,0,0,1,0,0
823325,2026-03-26,DET,away,678009,Parker Meadows,4,0,1,0,0,0,2,0,1,0
823325,2026-03-26,DET,away,693307,Dillon Dingler,5,1,2,0,0,1,3,0,1,0
823325,2026-03-26,DET,away,690993,Colt Keith,5,1,2,0,0,0,0,0,1,0
823486,2026-03-26,PHI,home,669016,Brandon Marsh,4,0,2,2,0,0,0,0,1,0
823486,2026-03-26,PHI,home,702222,Justin Crawford,4,1,2,0,0,0,0,0,0,0
823486,2026-03-26,PHI,home,547180,Bryce Harper,4,0,0,0,0,0,0,0,2,0
823486,2026-03-26,PHI,home,592663,J.T. Realmuto,3,0,0,0,0,0,0,0,3,0
823486,2026-03-26,PHI,home,664761,Alec Bohm,3,1,1,0,0,1,3,1,0,0
823486,2026-03-26,PHI,home,681082,Bryson Stott,4,0,2,0,0,0,0,0,1,1
823486,2026-03-26,PHI,home,656941,Kyle Schwarber,4,1,1,0,0,1,2,0,1,0
823486,2026-03-26,PHI,home,666969,Adolis García,4,0,0,0,0,0,0,0,2,0
823486,2026-03-26,PHI,home,607208,Trea Turner,4,2,2,0,0,0,0,0,0,0
823486,2026-03-26,TEX,away,694497,Evan Carter,2,0,0,0,0,0,0,0,0,0
823486,2026-03-26,TEX,away,694671,Wyatt Langford,4,0,0,0,0,0,0,0,2,0
823486,2026-03-26,TEX,away,669394,Jake Burger,4,1,3,0,0,1,2,0,1,0
823486,2026-03-26,TEX,away,592626,Joc Pederson,1,0,0,0,0,0,0,0,0,0
823486,2026-03-26,TEX,away,608369,Corey Seager,4,1,2,0,0,0,0,0,1,0
823486,2026-03-26,TEX,away,673962,Josh Jung,4,0,0,0,0,0,0,0,1,0
823486,2026-03-26,TEX,away,457705,Andrew McCutchen,2,0,1,1,0,0,0,0,1,0
823486,2026-03-26,TEX,away,543309,Kyle Higashioka,1,1,1,0,0,0,0,0,0,0
823486,2026-03-26,TEX,away,677649,Ezequiel Duran,1,0,0,0,0,0,0,0,1,0
823486,2026-03-26,TEX,away,607043,Brandon Nimmo,3,0,0,0,0,0,0,1,1,0
823486,2026-03-26,TEX,away,669701,Josh Smith,3,0,0,0,0,0,0,0,1,0
823486,2026-03-26,TEX,away,664059,Sam Haggerty,2,0,0,0,0,0,0,0,2,0
823486,2026-03-26,TEX,away,643376,Danny Jansen,4,0,1,0,0,0,1,0,0,0
823649,2026-03-26,NYM,home,666182,Bo Bichette,4,0,0,0,0,0,1,0,3,0
823649,2026-03-26,NYM,home,682626,Francisco Alvarez,4,2,2,0,0,1,1,0,0,0
823649,2026-03-26,NYM,home,683146,Brett Baty,5,1,1,0,1,0,3,0,2,0
823649,2026-03-26,NYM,home,701807,Carson Benge,3,2,1,0,0,1,1,2,2,1
823649,2026-03-26,NYM,home,543760,Marcus Semien,5,0,2,1,0,0,1,0,1,0
823649,2026-03-26,NYM,home,596019,Francisco Lindor,2,3,0,0,0,0,0,3,0,0
823649,2026-03-26,NYM,home,665742,Juan Soto,4,1,2,0,0,0,1,1,0,0
823649,2026-03-26,NYM,home,593871,Jorge Polanco,3,1,1,0,0,0,1,2,1,0
823649,2026-03-26,NYM,home,673357,Luis Robert Jr.,4,1,2,0,0,0,2,1,1,0
823649,2026-03-26,PIT,away,687462,Spencer Horwitz,4,0,0,0,0,0,0,0,1,0
823649,2026-03-26,PIT,away,664040,Brandon Lowe,4,2,2,0,0,2,3,0,0,0
823649,2026-03-26,PIT,away,668804,Bryan Reynolds,4,0,1,0,0,0,0,0,2,0
823649,2026-03-26,PIT,away,665833,Oneil Cruz,5,1,1,0,0,0,0,0,3,0
823649,2026-03-26,PIT,away,669707,Jared Triolo,4,1,1,1,0,0,0,0,1,0
823649,2026-03-26,PIT,away,680779,Henry Davis,4,0,1,1,0,0,1,0,0,0
823649,2026-03-26,PIT,away,656811,Ryan O'Hearn,4,2,2,0,0,1,1,0,1,0
823649,2026-03-26,PIT,away,542303,Marcell Ozuna,4,0,0,0,0,0,0,0,1,0
823649,2026-03-26,PIT,away,693304,Nick Gonzales,4,1,2,1,0,0,2,0,1,0
823812,2026-03-26,MIL,home,650859,Luis Rengifo,2,0,0,0,0,0,0,0,0,0
823812,2026-03-26,MIL,home,687401,Joey Ortiz,3,2,2,0,0,0,2,0,0,0
823812,2026-03-26,MIL,home,592885,Christian Yelich,4,2,2,0,0,0,1,1,0,0
823812,2026-03-26,MIL,home,641343,Jake Bauers,5,2,2,0,0,1,3,0,2,0
823812,2026-03-26,MIL,home,686217,Sal Frelick,3,2,1,0,0,1,2,2,0,0
823812,2026-03-26,MIL,home,683734,Andrew Vaughn,4,0,1,0,0,0,1,0,0,0
823812,2026-03-26,MIL,home,663604,Brandon Lockridge,1,2,0,0,0,0,0,0,0,0
823812,2026-03-26,MIL,home,669003,Garrett Mitchell,1,1,0,0,0,0,1,2,0,0
823812,2026-03-26,MIL,home,666152,David Hamilton,2,2,1,0,0,0,1,2,0,1
823812,2026-03-26,MIL,home,663368,Blake Perkins,1,0,0,0,0,0,0,0,0,0
823812,2026-03-26,MIL,home,661388,William Contreras,3,1,1,1,0,0,3,2,0,0
823812,2026-03-26,MIL,home,668930,Brice Turang,4,0,2,1,0,0,0,1,1,0
823812,2026-03-26,CWS,away,672820,Lenyn Sosa,2,0,0,0,0,0,0,0,1,0
823812,2026-03-26,CWS,away,671976,Tristan Peters,1,0,0,0,0,0,0,0,1,0
823812,2026-03-26,CWS,away,682668,Luisangel Acuña,3,0,1,0,0,0,0,0,0,0
823812,2026-03-26,CWS,away,808959,Munetaka Murakami,2,1,1,0,0,1,1,2,0,0
823812,2026-03-26,CWS,away,805367,Chase Meidroth,2,1,1,0,0,1,1,2,1,0
823812,2026-03-26,CWS,away,695657,Colson Montgomery,4,0,0,0,0,0,0,0,3,0
823812,2026-03-26,CWS,away,669720,Austin Hays,4,0,1,0,0,0,0,0,2,0
823812,2026-03-26,CWS,away,624512,Reese McGuire,1,0,0,0,0,0,0,0,1,0
823812,2026-03-26,CWS,away,700337,Edgar Quero,3,0,0,0,0,0,0,0,2,0
823812,2026-03-26,CWS,away,643217,Andrew Benintendi,2,0,0,0,0,0,0,0,2,0
823812,2026-03-26,CWS,away,677592,Everson Pereira,3,0,0,0,0,0,0,0,3,0
823812,2026-03-26,CWS,away,656537,Derek Hill,1,0,0,0,0,0,0,0,1,0
823812,2026-03-26,CWS,away,678246,Miguel Vargas,3,0,0,0,0,0,0,1,3,0
823974,2026-03-26,LAD,home,669257,Will Smith,4,1,2,0,0,1,3,0,0,0
823974,2026-03-26,LAD,home,663656,Kyle Tucker,4,1,1,1,0,0,1,1,0,0
823974,2026-03-26,LAD,home,571970,Max Muncy,2,1,1,0,0,0,0,2,1,0
823974,2026-03-26,LAD,home,518692,Freddie Freeman,4,0,0,0,0,0,0,1,0,0
823974,2026-03-26,LAD,home,660271,Shohei Ohtani,3,1,1,0,0,0,0,1,0,0
823974,2026-03-26,LAD,home,606192,Teoscar Hernández,4,1,1,0,0,0,0,0,0,0
823974,2026-03-26,LAD,home,681624,Andy Pages,4,1,2,0,0,1,3,0,1,0
823974,2026-03-26,LAD,home,605141,Mookie Betts,4,1,1,0,0,0,1,0,1,0
823974,2026-03-26,LAD,home,500743,Miguel Rojas,4,1,1,0,0,0,0,0,1,0
823974,2026-03-26,ARI,away,691783,Jordan Lawlar,3,0,1,1,0,0,0,0,1,0
823974,2026-03-26,ARI,away,694374,Tim Tawa,3,0,1,0,0,0,0,0,1,0
823974,2026-03-26,ARI,away,571448,Nolan Arenado,3,0,1,0,0,0,0,0,1,0
823974,2026-03-26,ARI,away,606466,Ketel Marte,4,0,0,0,0,0,0,0,1,0
823974,2026-03-26,ARI,away,672695,Geraldo Perdomo,4,1,2,0,0,1,2,0,1,0
823974,2026-03-26,ARI,away,672515,Gabriel Moreno,4,0,0,0,0,0,0,0,1,0
823974,2026-03-26,ARI,away,682998,Corbin Carroll,4,1,1,0,0,0,0,0,0,0
823974,2026-03-26,ARI,away,467793,Carlos Santana,3,0,0,0,0,0,0,0,1,0
823974,2026-03-26,ARI,away,677950,Alek Thomas,3,0,0,0,0,0,0,0,1,0
824218,2026-03-26,HOU,home,670623,Isaac Paredes,3,0,0,0,0,0,0,1,1,0
824218,2026-03-26,HOU,home,669397,Nick Allen,1,0,0,0,0,0,0,0,1,0
824218,2026-03-26,HOU,home,701358,Cam Smith,3,0,0,0,0,0,0,1,2,1
824218,2026-03-26,HOU,home,676694,Jake Meyers,3,0,0,0,0,0,0,1,1,0
824218,2026-03-26,HOU,home,514888,Jose Altuve,3,0,0,0,0,0,0,1,0,0
824218,2026-03-26,HOU,home,694388,Joey Loperfido,4,0,2,1,0,0,0,0,0,0
824218,2026-03-26,HOU,home,621043,Carlos Correa,4,0,0,0,0,0,0,0,1,0
824218,2026-03-26,HOU,home,572233,Christian Walker,3,0,1,1,0,0,0,0,0,0
824218,2026-03-26,HOU,home,673237,Yainer Diaz,3,0,0,0,0,0,0,1,2,0
824218,2026-03-26,HOU,home,670541,Yordan Alvarez,3,0,0,0,0,0,0,1,1,0
824218,2026-03-26,LAA,away,672724,Oswald Peraza,4,0,1,0,0,0,1,0,2,0
824218,2026-03-26,LAA,away,687263,Zach Neto,5,0,0,0,0,0,0,0,1,0
824218,2026-03-26,LAA,away,624585,Jorge Soler,5,0,1,0,0,0,0,0,2,0
824218,2026-03-26,LAA,away,660162,Yoán Moncada,3,0,1,0,0,0,0,2,1,0
824218,2026-03-26,LAA,away,545361,Mike Trout,2,1,1,0,0,1,1,3,1,1
824218,2026-03-26,LAA,away,666176,Jo Adell,3,1,2,0,0,0,0,1,0,0
824218,2026-03-26,LAA,away,694384,Nolan Schanuel,5,1,1,0,0,1,1,0,3,0
824218,2026-03-26,LAA,away,666139,Josh Lowe,4,0,0,0,0,0,0,0,2,0
824218,2026-03-26,LAA,away,669326,Bryce Teodosio,1,0,0,0,0,0,0,0,0,0
824218,2026-03-26,LAA,away,681351,Logan O'Hoppe,4,0,2,0,0,0,0,0,2,0
824541,2026-03-26,CIN,home,682829,Elly De La Cruz,4,0,1,0,0,0,0,0,2,0
824541,2026-03-26,CIN,home,667472,Dane Myers,1,0,0,0,0,0,0,0,0,0
824541,2026-03-26,CIN,home,701398,Sal Stewart,4,0,3,2,0,0,0,0,0,0
824541,2026-03-26,CIN,home,682622,Noelvi Marte,2,0,0,0,0,0,0,0,2,0
824541,2026-03-26,CIN,home,680574,Matt McLain,3,0,0,0,0,0,0,1,1,0
824541,2026-03-26,CIN,home,663647,Ke'Bryan Hayes,3,0,0,0,0,0,0,0,0,0
824541,2026-03-26,CIN,home,666181,Will Benson,1,0,0,0,0,0,0,0,1,0
824541,2026-03-26,CIN,home,670770,TJ Friedl,4,0,0,0,0,0,0,0,1,0
824541,2026-03-26,CIN,home,668715,Spencer Steer,3,0,0,0,0,0,0,1,2,0
824541,2026-03-26,CIN,home,663886,Tyler Stephenson,3,0,0,0,0,0,0,1,0,0
824541,2026-03-26,CIN,home,553993,Eugenio Suárez,4,0,0,0,0,0,0,0,3,0
824541,2026-03-26,BOS,away,701350,Roman Anthony,4,1,3,0,0,0,0,1,1,0
824541,2026-03-26,BOS,away,575929,Willson Contreras,4,0,0,0,0,0,0,1,1,0
824541,2026-03-26,BOS,away,596115,Trevor Story,5,0,1,0,0,0,1,0,1,0
824541,2026-03-26,BOS,away,677800,Wilyer Abreu,4,0,1,0,0,0,0,0,1,0
824541,2026-03-26,BOS,away,643396,Isiah Kiner-Falefa,2,0,0,0,0,0,0,0,1,0
824541,2026-03-26,BOS,away,702332,Caleb Durbin,3,0,0,0,0,0,0,1,0,0
824541,2026-03-26,BOS,away,665966,Carlos Narváez,3,0,1,0,0,0,0,0,1,0
824541,2026-03-26,BOS,away,680776,Jarren Duran,5,0,2,0,0,0,1,0,1,1
824541,2026-03-26,BOS,away,678882,Ceddanne Rafaela,4,0,2,0,0,0,1,0,0,0
824541,2026-03-26,BOS,away,691785,Marcelo Mayer,2,2,2,1,0,0,0,0,0,0
824704,2026-03-26,CHC,home,624424,Michael Conforto,1,0,0,0,0,0,0,0,1,0
824704,2026-03-26,CHC,home,664023,Ian Happ,5,0,1,0,0,0,0,0,3,0
824704,2026-03-26,CHC,home,608324,Alex Bregman,4,0,1,0,0,0,0,1,1,0
824704,2026-03-26,CHC,home,683737,Michael Busch,4,2,3,2,0,0,1,1,0,0
824704,2026-03-26,CHC,home,608348,Carson Kelly,3,0,1,0,0,0,0,1,0,0
824704,2026-03-26,CHC,home,691718,Pete Crow-Armstrong,5,0,2,0,0,0,2,0,2,0
824704,2026-03-26,CHC,home,694208,Moisés Ballesteros,3,0,0,0,0,0,0,1,1,0
824704,2026-03-26,CHC,home,621020,Dansby Swanson,2,1,0,0,0,0,1,2,0,0
824704,2026-03-26,CHC,home,663538,Nico Hoerner,4,1,0,0,0,0,0,0,1,0
824704,2026-03-26,CHC,home,807713,Matt Shaw,3,0,0,0,0,0,0,0,0,0
824704,2026-03-26,WSH,away,691781,Brady House,5,2,2,0,0,1,2,0,2,0
824704,2026-03-26,WSH,away,682928,CJ Abrams,4,0,1,0,0,0,2,0,1,0
824704,2026-03-26,WSH,away,683083,Nasim Nuñez,2,1,0,0,0,0,1,1,1,1
824704,2026-03-26,WSH,away,665953,Andrés Chaparro,3,1,2,1,0,0,0,0,0,0
824704,2026-03-26,WSH,away,686894,Joey Wiemer,3,2,3,0,0,1,1,1,0,0
824704,2026-03-26,WSH,away,695734,Daylen Lile,5,1,1,0,0,0,1,0,2,0
824704,2026-03-26,WSH,away,695578,James Wood,5,0,0,0,0,0,0,0,4,0
824704,2026-03-26,WSH,away,696285,Jacob Young,4,1,1,0,0,1,2,0,1,0
824704,2026-03-26,WSH,away,660688,Keibert Ruiz,4,1,1,0,0,0,0,0,1,0
824704,2026-03-26,WSH,away,671277,Luis García Jr.,2,1,0,0,0,0,0,0,0,0
824865,2026-03-26,BAL,home,694212,Samuel Basallo,4,1,1,0,0,0,0,0,1,0
824865,2026-03-26,BAL,home,683002,Gunnar Henderson,4,0,0,0,0,0,0,0,2,0
824865,2026-03-26,BAL,home,621493,Taylor Ward,4,0,0,0,0,0,0,0,0,0
824865,2026-03-26,BAL,home,668939,Adley Rutschman,4,0,2,1,0,0,0,0,0,0
824865,2026-03-26,BAL,home,641933,Tyler O'Neill,2,1,1,0,0,0,0,1,0,0
824865,2026-03-26,BAL,home,677942,Blaze Alexander,3,0,1,0,0,0,1,0,1,0
824865,2026-03-26,BAL,home,624413,Pete Alonso,3,0,0,0,0,0,0,1,2,0
824865,2026-03-26,BAL,home,681297,Colton Cowser,2,0,0,0,0,0,1,0,1,0
824865,2026-03-26,BAL,home,691723,Coby Mayo,2,0,0,0,0,0,0,1,1,1
824865,2026-03-26,MIN,away,605170,Victor Caratini,3,0,1,0,0,0,0,1,0,0
824865,2026-03-26,MIN,away,665019,Kody Clemens,1,0,0,0,0,0,0,0,0,0
824865,2026-03-26,MIN,away,686797,Brooks Lee,3,0,0,0,0,0,0,0,2,0
824865,2026-03-26,MIN,away,668885,Austin Martin,3,0,1,0,0,0,0,0,0,1
824865,2026-03-26,MIN,away,605137,Josh Bell,3,0,0,0,0,0,0,1,3,0
824865,2026-03-26,MIN,away,680777,Ryan Jeffers,4,0,1,0,0,0,0,0,1,0
824865,2026-03-26,MIN,away,681546,James Outman,0,0,0,0,0,0,0,0,0,0
824865,2026-03-26,MIN,away,668904,Royce Lewis,2,0,0,0,0,0,0,0,0,0
824865,2026-03-26,MIN,away,663616,Trevor Larnach,1,0,0,0,0,0,0,0,1,0
824865,2026-03-26,MIN,away,621439,Byron Buxton,4,1,1,0,1,0,0,0,1,0
824865,2026-03-26,MIN,away,670242,Matt Wallner,2,0,0,0,0,0,0,2,1,0
824865,2026-03-26,MIN,away,807712,Luke Keaschall,3,0,1,0,0,0,1,0,0,0
822839,2026-03-27,TOR,home,676391,Ernie Clement,4,1,2,2,0,0,0,0,0,0
822839,2026-03-27,TOR,home,662139,Daulton Varsho,4,0,0,0,0,0,0,0,1,0
822839,2026-03-27,TOR,home,665926,Andrés Giménez,3,0,2,0,1,0,3,1,0,0
822839,2026-03-27,TOR,home,664770,Nathan Lukes,3,0,0,0,0,0,0,1,0,0
822839,2026-03-27,TOR,home,680718,Addison Barger,4,0,0,0,0,0,0,0,1,0
822839,2026-03-27,TOR,home,543807,George Springer,4,0,0,0,0,0,0,0,0,0
822839,2026-03-27,TOR,home,665489,Vladimir Guerrero Jr.,3,0,1,0,0,0,0,1,0,0
822839,2026-03-27,TOR,home,664702,Myles Straw,0,0,0,0,0,0,0,0,0,0
822839,2026-03-27,TOR,home,672386,Alejandro Kirk,4,0,0,0,0,0,0,0,0,0
822839,2026-03-27,TOR,home,672960,Kazuma Okamoto,3,2,2,0,0,0,0,1,1,0
822839,2026-03-27,OAK,away,671732,Lawrence Butler,3,0,0,0,0,0,0,0,1,0
822839,2026-03-27,OAK,away,667670,Brent Rooker,4,0,0,0,0,0,0,0,3,0
822839,2026-03-27,OAK,away,643446,Jeff McNeil,2,0,0,0,0,0,0,1,1,0
822839,2026-03-27,OAK,away,666126,Carlos Cortes,1,0,0,0,0,0,0,0,0,0
822839,2026-03-27,OAK,away,691777,Max Muncy,3,0,0,0,0,0,0,0,2,0
822839,2026-03-27,OAK,away,672016,Denzel Clarke,2,0,0,0,0,0,0,0,1,0
822839,2026-03-27,OAK,away,691016,Tyler Soderstrom,3,0,0,0,0,0,0,1,2,0
822839,2026-03-27,OAK,away,701762,Nick Kurtz,4,0,0,0,0,0,0,0,3,0
822839,2026-03-27,OAK,away,669127,Shea Langeliers,4,2,3,0,0,2,2,0,1,0
822839,2026-03-27,OAK,away,805779,Jacob Wilson,4,0,0,0,0,0,0,0,2,0
823162,2026-03-27,SEA,home,647304,Josh Naylor,4,0,0,0,0,0,0,0,0,0
823162,2026-03-27,SEA,home,702284,Cole Young,3,1,1,0,0,1,3,0,1,0
823162,2026-03-27,SEA,home,668227,Randy Arozarena,1,2,0,0,0,0,0,3,0,1
823162,2026-03-27,SEA,home,686527,Dominic Canzone,2,1,0,0,0,0,0,1,0,0
823162,2026-03-27,SEA,home,663728,Cal Raleigh,4,0,0,0,0,0,0,0,4,0
823162,2026-03-27,SEA,home,680977,Brendan Donovan,2,0,0,0,0,0,0,2,1,0
823162,2026-03-27,SEA,home,677594,Julio Rodríguez,3,0,0,0,0,0,0,1,2,0
823162,2026-03-27,SEA,home,660844,Leo Rivas,3,0,1,0,1,0,0,0,1,0
823162,2026-03-27,SEA,home,670042,Luke Raley,4,1,1,0,0,1,2,0,1,0
823162,2026-03-27,CLE,away,800050,Chase DeLauter,4,1,1,0,0,1,1,0,1,0
823162,2026-03-27,CLE,away,677587,Brayan Rocchio,2,0,0,0,0,0,0,0,0,0
823162,2026-03-27,CLE,away,672356,Gabriel Arias,3,0,0,0,0,0,0,0,2,0
823162,2026-03-27,CLE,away,666310,Bo Naylor,3,0,1,0,0,0,0,1,0,0
823162,2026-03-27,CLE,away,608070,José Ramírez,4,0,0,0,0,0,0,0,0,0
823162,2026-03-27,CLE,away,680757,Steven Kwan,4,0,2,0,0,0,0,0,0,0
823162,2026-03-27,CLE,away,700932,Kyle Manzardo,4,0,0,0,0,0,0,0,4,0
823162,2026-03-27,CLE,away,656555,Rhys Hoskins,3,0,0,0,0,0,0,1,2,0
823162,2026-03-27,CLE,away,692216,CJ Kayfus,3,0,0,0,0,0,0,1,0,0
823243,2026-03-27,SF,home,669477,Casey Schmitt,3,0,0,0,0,0,0,0,1,0
823243,2026-03-27,SF,home,671218,Heliot Ramos,3,0,1,1,0,0,0,0,2,0
823243,2026-03-27,SF,home,656305,Matt Chapman,2,0,0,0,0,0,0,2,1,0
823243,2026-03-27,SF,home,672275,Patrick Bailey,3,0,0,0,0,0,0,0,1,0
823243,2026-03-27,SF,home,808982,Jung Hoo Lee,3,0,0,0,0,0,0,0,1,0
823243,2026-03-27,SF,home,646240,Rafael Devers,4,0,0,0,0,0,0,0,3,0
823243,2026-03-27,SF,home,664056,Harrison Bader,3,0,0,0,0,0,0,0,1,0
823243,2026-03-27,SF,home,642715,Willy Adames,3,0,0,0,0,0,0,0,3,0
823243,2026-03-27,SF,home,650333,Luis Arraez,4,0,0,0,0,0,0,0,0,0
823243,2026-03-27,NYY,away,676609,José Caballero,4,0,2,0,0,0,0,0,0,1
823243,2026-03-27,NYY,away,642708,Amed Rosario,2,0,0,0,0,0,0,0,0,0
823243,2026-03-27,NYY,away,545341,Randal Grichuk,2,0,0,0,0,0,0,0,0,0
823243,2026-03-27,NYY,away,592450,Aaron Judge,4,1,1,0,0,1,2,0,2,0
823243,2026-03-27,NYY,away,641857,Ryan McMahon,1,0,0,0,0,0,0,1,1,0
823243,2026-03-27,NYY,away,502671,Paul Goldschmidt,5,1,1,1,0,0,0,0,0,0
823243,2026-03-27,NYY,away,669224,Austin Wells,4,0,0,0,0,0,0,0,1,0
823243,2026-03-27,NYY,away,641355,Cody Bellinger,3,0,1,0,0,0,0,1,0,0
823243,2026-03-27,NYY,away,519317,Giancarlo Stanton,4,1,2,0,0,1,1,0,1,0
823243,2026-03-27,NYY,away,665862,Jazz Chisholm Jr.,4,0,1,0,0,0,0,0,2,0
823243,2026-03-27,NYY,away,663757,Trent Grisham,1,0,0,0,0,0,0,1,0,0
823324,2026-03-27,SD,home,669134,Luis Campusano,3,0,0,0,0,0,0,0,3,0
823324,2026-03-27,SD,home,592206,Nick Castellanos,1,0,0,0,0,0,0,0,1,0
823324,2026-03-27,SD,home,701538,Jackson Merrill,3,1,2,1,0,0,0,1,0,0
823324,2026-03-27,SD,home,657757,Gavin Sheets,1,0,0,0,0,0,0,0,1,0
823324,2026-03-27,SD,home,657656,Ramón Laureano,4,0,1,1,0,0,1,0,1,0
823324,2026-03-27,SD,home,592518,Manny Machado,3,1,1,1,0,0,0,1,0,0
823324,2026-03-27,SD,home,609280,Miguel Andujar,4,0,1,0,0,0,1,0,1,0
823324,2026-03-27,SD,home,665487,Fernando Tatis Jr.,4,0,0,0,0,0,0,0,1,0
